Date,Close,High,Low,Open,Volume
2012-02-15,203.45455932617188,210.14085666083903,202.75987615828893,208.4041553661214,169620.0
2012-02-16,211.7039031982422,212.65908101774983,201.02318694388427,203.3677311826506,121820.0
2012-02-17,210.0540313720703,214.65629278338068,207.5358196139848,213.7011149527187,79510.0
2012-02-21,209.619857788086,213.44060889295216,208.23050459084584,211.6170670872228,85410.0
2012-02-22,212.0512542724609,212.48542965518504,206.40697429704744,209.09886696992945,94830.0
2012-02-23,215.4378356933593,217.0876968897287,206.23331204524223,211.8775921643752,102700.0
2012-02-24,222.21095275878903,224.1213350185211,215.00365209700016,216.5666728549904,116670.0
2012-02-27,224.9028167724609,227.5947090685709,217.0876609772789,220.38739607412936,145530.0
2012-02-28,218.21652221679688,226.37902632248665,215.00362744380368,226.37902632248665,150340.0
2012-02-29,205.88595581054688,223.16612940199323,197.98395915818853,222.64511368316383,297550.0
2012-03-01,203.8018798828125,210.74868457076505,201.1968281248303,202.7598618296153,245860.0
2012-03-02,199.11282348632807,203.88875246408577,197.02877380059104,203.2809096078218,170610.0
2012-03-05,198.59181213378903,201.1100372366983,195.37891703695527,197.2024588959592,114370.0
2012-03-06,195.03155517578125,195.98673291084893,190.2556267505059,194.5973798643926,120420.0
2012-03-07,199.5470123291016,200.4153631109949,193.034381464901,195.37892592601693,100020.0
2012-03-08,200.84950256347656,202.49936345386809,196.50774943088945,196.50774943088945,103050.0
2012-03-09,202.6730499267578,205.4517827920617,191.9923468194197,191.9923468194197,128050.0
2012-03-12,197.9839324951172,202.93352815749944,195.89989640042307,202.93352815749944,67240.0
2012-03-13,198.5049743652344,200.936345713556,195.9867493973583,199.28648469148345,102140.0
2012-03-14,193.9027099609375,199.72065688095185,193.0343592788464,198.1576230031919,76720.0
2012-03-15,190.95030212402344,195.726230686243,189.56094903772905,193.72903479657103,112180.0
2012-03-16,192.1659698486328,197.2892325399296,190.1687610325422,197.2892325399296,133080.0
2012-03-19,192.07916259765625,195.2920573772097,188.9531081837581,194.8578820488922,96380.0
2012-03-20,191.5581817626953,197.0287809166317,191.29767388632192,197.0287809166317,190980.0
2012-03-21,190.8634796142578,192.7738484352417,189.64778072819192,192.2528327340736,125640.0
2012-03-22,185.2191925048828,188.6925950338071,183.39565087720592,188.432087194142,96950.0
2012-03-23,187.8242645263672,188.77944237417825,183.5693380225452,184.5245291203368,100460.0
2012-03-26,190.255615234375,193.55533680121425,187.73739063076093,191.210792911626,82770.0
2012-03-27,184.1771697998047,191.0371343232385,182.44046857868435,189.9951162405621,101870.0
2012-03-28,181.8326416015625,183.65618347506617,174.01748485794266,182.61416522591304,160860.0
2012-03-29,181.1379547119141,182.87465604855765,176.1883453024962,179.57492085893892,97560.0
2012-03-30,180.095947265625,184.1772065495948,177.83824317766494,183.48252327253724,78760.0
2012-04-02,182.7009735107422,185.82704118582265,176.8830267404343,179.83542693356128,101770.0
2012-04-03,183.56930541992188,184.69816381228216,180.09590313572295,181.8326042778224,85100.0
2012-04-04,176.44886779785156,181.7458126142409,175.84102492957263,180.269619005569,110570.0
2012-04-05,175.3200225830078,179.31444159405453,173.7570017308417,176.3620541510943,72420.0
2012-04-09,175.5804901123047,178.09871482297777,172.19392804447733,177.92503410156814,101150.0
2012-04-10,171.75975036621094,177.1435214060056,168.63368292376057,175.92783587281855,139480.0
2012-04-11,172.71498107910156,177.66459159040411,171.41245478664987,174.71219071085736,104940.0
2012-04-12,177.92503356933594,179.66173477840698,172.80177030256786,173.409613075747,86040.0
2012-04-13,173.14913940429688,178.35924405939085,172.8018043939498,178.35924405939085,89230.0
2012-04-16,164.9866180419922,174.97265018663907,162.64207401454914,174.0174592032465,225280.0
2012-04-17,170.1967315673828,171.15192260576308,164.89978717269176,166.20231317958502,126200.0
2012-04-18,168.46005249023438,170.6309294553147,167.1575263111862,169.1547357690564,80580.0
2012-04-19,171.84658813476562,171.9334284996562,167.33116741002306,169.0678687079994,165250.0
2012-04-20,171.75975036621094,175.4936605752548,170.19671664498577,174.01745396355523,130910.0
2012-04-23,166.636474609375,168.9810318261129,163.94459570308788,168.9810318261129,154460.0
2012-04-24,166.54966735839844,169.2415465856577,165.0734738144201,166.54966735839844,51370.0
2012-04-25,169.9362335205078,170.891424613998,165.85498778010347,168.89421530486976,74300.0
2012-04-26,170.9781951904297,173.6700868363841,168.28631679445138,169.50200210231563,61980.0
2012-04-27,169.06787109375,172.71494122096894,167.15750228901433,171.4124152291065,66090.0
2012-04-30,169.06787109375,170.63090493398084,165.07346600202624,169.06787109375,65390.0
2012-05-01,167.9390106201172,173.84379769750058,167.2443406992316,169.588884807169,117480.0
2012-05-02,167.41799926757812,168.19950951196333,164.46559926105678,165.50763058687534,67690.0
2012-05-03,165.59445190429688,168.63367891499442,164.29192604256934,167.85216869794922,128570.0
2012-05-04,162.29473876953125,166.02864938902405,159.08184386437884,163.33677019821204,92470.0
2012-05-07,163.07626342773438,165.76814263648427,156.21628497644633,156.73730069425864,106740.0
2012-05-08,161.8605499267578,162.46840595945943,156.04260343501957,160.7317047231209,122670.0
2012-05-09,160.38436889648438,163.24992880746242,157.25831437994646,159.42919109281166,88830.0
2012-05-10,162.0342559814453,165.16031074556835,160.38438159900892,161.51324022910097,58000.0
2012-05-11,161.42637634277344,165.16028669079986,158.21348167120803,160.12385040159998,68510.0
2012-05-14,156.56361389160156,159.516000595057,155.95577112912292,159.16866565934876,96310.0
2012-05-15,155.43479919433594,158.73453501158644,154.30594046080523,156.476817544525,140390.0
2012-05-16,153.1770782470703,160.21072513850984,152.91658360292817,156.04263858247091,83240.0
2012-05-17,150.05099487304688,155.868941574292,149.87732739315496,153.78490531563023,94060.0
2012-05-18,149.1826171875,154.5663875883342,148.40109379465144,150.13779477879004,86000.0
2012-05-21,151.4403839111328,153.52443391448645,147.61964544662493,149.53001467887887,120110.0
2012-05-22,148.140625,154.82692230129408,146.31708334965649,153.61122345107196,105980.0
2012-05-23,152.1350555419922,152.91657920187146,143.62521516207872,146.40394828611852,103140.0
2012-05-24,149.3563232421875,153.69807682480922,146.40393610599688,152.6560586149761,75010.0
2012-05-25,152.6560516357422,154.13224513634788,147.7064554278385,147.7064554278385,110450.0
2012-05-29,159.8633575439453,161.86055340871533,153.95857056337434,154.8269212002236,104960.0
2012-05-30,154.13223266601562,157.2583001496559,152.9165471168104,155.69526640783576,54810.0
2012-05-31,155.69528198242188,157.60565085797708,147.61961788350473,153.6980727375314,126040.0
2012-06-01,144.40667724609375,151.00613247668758,144.40667724609375,150.8324650429833,141730.0
2012-06-04,145.70925903320312,147.8801359161472,141.1938377666756,144.40673290343668,135060.0
2012-06-05,149.87734985351562,150.5720198771853,144.84091268202204,144.84091268202204,83250.0
2012-06-06,154.04542541503906,156.65047779466192,151.00619763881238,151.9613888113334,85630.0
2012-06-07,149.87734985351562,159.77654344060397,149.35633408578198,158.3003497653338,101780.0
2012-06-08,150.22463989257812,155.95575862199692,146.49073000825845,149.877304984725,80630.0
2012-06-11,145.18824768066406,155.52162990657905,145.18824768066406,153.09024507401193,68010.0
2012-06-12,148.22743225097656,148.74844786696397,143.2778368990064,147.09857391632224,58740.0
2012-06-13,144.14620971679688,150.57199930779478,143.1041915736593,147.7932798427681,67540.0
2012-06-14,148.66163635253906,149.3563195586217,142.5831814867812,144.9277257135775,79460.0
2012-06-15,152.91653442382812,153.26386933763342,146.14339760480405,148.74844920827658,118840.0
2012-06-18,146.5775909423828,151.09301162840836,145.79606741500697,150.9193441500957,107610.0
2012-06-19,149.3563232421875,150.31151433035646,146.92493858592326,147.27228682252124,99660.0
2012-06-20,145.62240600585938,149.79049190897464,144.14621250370894,148.8353008634762,162250.0
2012-06-21,138.32827758789062,146.31710186462783,136.67840320738102,145.1882432358541,183540.0
2012-06-22,138.84925842285156,141.54115063679444,135.20218847975204,139.89128976371907,145550.0
2012-06-25,131.9024658203125,136.07055182368222,130.25260479292749,136.07055182368222,79640.0
2012-06-26,132.33663940429688,134.4206890031713,129.73158734318883,132.85765511651047,109250.0
2012-06-27,133.29183959960938,135.6363839653718,132.24982135371283,134.07334997153654,100080.0
2012-06-28,133.81283569335938,134.94168089812237,129.81841754580458,131.815626619582,99620.0
2012-06-29,138.41510009765625,139.80446655596865,137.02574688932438,138.41510009765625,184700.0
2012-07-02,140.58596801757812,140.75964875136987,136.5915628899821,136.85207074069004,82060.0
2012-07-03,148.140625,148.66162743582723,141.28064697011754,141.627995177315,89120.0
2012-07-05,145.18824768066406,148.92215868246558,144.66724516295912,147.44596500732956,51180.0
2012-07-06,141.54116821289062,143.71204502597178,139.89130713494117,143.0173617957897,48170.0
2012-07-09,139.02294921875,141.88849586381232,138.67560099663527,141.28065303758638,71480.0
2012-07-10,132.59715270996094,140.58597670902577,131.20779950359082,139.80446635856637,82490.0
2012-07-11,134.6811981201172,137.9809201617609,132.8576563602782,133.5523395664064,156030.0
2012-07-12,131.64193725585938,134.1601483323332,130.33941154389498,133.03129006530202,128680.0
2012-07-13,132.33663940429688,132.85765511651047,130.77361876761603,132.68398762909925,111560.0
2012-07-16,131.12094116210938,132.510307428057,130.5130983894993,131.55511646397068,102350.0
2012-07-17,131.8156280517578,132.85764615592612,127.38703454656864,132.33663047885244,87370.0
2012-07-18,136.6783905029297,138.32826473008112,130.77361653201217,130.9472840164545,77480.0
2012-07-19,141.54116821289062,142.75685392822385,137.63358994934455,137.98092493944532,104160.0
2012-07-20,138.9361114501953,140.67281284332276,136.15739187118743,139.97812963607575,83880.0
2012-07-23,131.64193725585938,135.63634148923083,130.25257119644,135.20216625190938,82180.0
2012-07-24,129.81842041015625,132.3366319609301,129.03691013577242,131.72878916418946,127100.0
2012-07-25,128.77642822265625,131.98932358087865,125.91086788965396,130.59995698003453,96210.0
2012-07-26,127.99488830566406,132.33664182010287,125.04250121583776,131.64197185777684,121170.0
2012-07-27,132.4235076904297,133.11819103650717,126.08454368869454,128.950104210025,115270.0
2012-07-30,135.28904724121094,135.8968901060662,131.72880392566037,132.0761521698496,67320.0
2012-07-31,136.85208129882812,138.24143452649284,135.02853945316608,135.5495551947783,84930.0
2012-08-01,137.63356018066406,141.020121976601,134.76800075719098,137.28622526568816,118490.0
2012-08-02,132.16294860839844,139.71759560326512,129.55789700672182,135.54952364056462,87030.0
2012-08-03,133.4654998779297,138.76244444545816,132.59714917833355,135.46270913699684,90300.0
2012-08-06,136.591552734375,137.37306297841366,133.55232561870224,134.07332803140176,65030.0
2012-08-07,145.62240600585938,147.79328270019235,137.98091739181135,137.98091739181135,137550.0
2012-08-08,143.27783203125,146.75123401988637,142.40948153409093,145.1882004750046,81540.0
2012-08-09,143.97256469726562,150.658863179742,143.79889718797693,147.70647577188956,107510.0
2012-08-10,145.70925903320312,148.05380341678654,143.62520927558822,146.7512772870201,76390.0
2012-08-13,144.75404357910156,148.4879538402858,144.14620080402014,146.05656948998126,65420.0
2012-08-14,149.1826171875,150.74565072322014,144.66719727873507,146.4907253620944,92610.0
2012-08-15,151.96136474609375,153.0033828829282,148.83529708561088,148.83529708561088,65130.0
2012-08-16,153.784912109375,156.21628343523108,151.09301967720296,152.39554570890297,64750.0
2012-08-17,153.09024047851562,154.7401016100274,151.35353897166914,153.43757547989253,44520.0
2012-08-20,152.04820251464844,154.5664140731519,151.5271868301405,153.2638881118613,39080.0
2012-08-21,147.2722930908203,154.6532744954314,147.18545271547956,152.74289223778257,86740.0
2012-08-22,147.9669189453125,148.57477489137224,145.36186746212056,146.49072575483245,33290.0
2012-08-23,142.93051147460938,147.53275897137925,142.4963361824629,147.0117565707905,87750.0
2012-08-24,144.40667724609375,147.18539593528988,143.2778190520521,143.9725020368451,95190.0
2012-08-27,143.6251983642578,146.49075828204116,143.10419590192083,144.8408972763374,54910.0
2012-08-28,147.2722930908203,147.61962809222138,143.71204970154494,143.71204970154494,53170.0
2012-08-29,145.1013946533203,148.31428931396076,144.8408868159756,147.79327363927138,28580.0
2012-08-30,141.8016357421875,144.66719497028592,141.8016357421875,144.31984682901464,70530.0
2012-08-31,141.88851928710938,144.14623672863502,140.49916591923224,143.97256921389814,52760.0
2012-09-04,146.0565948486328,148.31431211947205,139.89131241669358,141.45433318114115,86700.0
2012-09-05,145.36192321777344,147.79330818467398,144.5804127730471,145.44876360051288,65910.0
2012-09-06,149.4431610107422,151.7877052545232,146.8381089065455,147.4459517475287,65040.0
2012-09-07,160.0370635986328,162.12110032944142,149.53001306001534,151.09304723311297,101750.0
2012-09-10,161.94740295410156,166.11548889728624,160.2975419505397,160.2975419505397,84010.0
2012-09-11,163.07626342773438,165.6813155168356,161.68689701355498,163.51043877591792,63480.0
2012-09-12,160.8185272216797,164.89977236000405,159.86334951908128,164.89977236000405,64510.0
2012-09-13,164.5524444580078,164.5524444580078,159.51600815177744,161.07904193646675,152400.0
2012-09-14,168.3732147216797,171.06510750010034,165.94184308308493,166.37601848283137,116560.0
2012-09-17,165.2471466064453,169.50205988441735,164.2051283802053,166.54967270174052,42370.0
2012-09-18,161.25270080566406,166.81015249348752,159.68966710440188,165.333945900642,76250.0
2012-09-19,155.52162170410156,161.0790610997335,150.74569266879948,160.99222072637212,185620.0
2012-09-20,154.74008178710938,156.5636234356865,153.00338050274232,153.0902208669524,69480.0
2012-09-21,154.4795684814453,156.82412573241135,153.00337509193324,155.69526728749787,166200.0
2012-09-24,151.96136474609375,153.95857390418115,150.6588387625558,152.74287503622472,45770.0
2012-09-25,149.4431610107422,154.8269327094193,149.09581278019454,152.82972344620583,69760.0
2012-09-26,144.2330322265625,148.74845245446076,143.27784131778608,147.88010190101966,81490.0
2012-09-27,146.9249267578125,150.3115022296113,144.0593669739764,145.5355736732109,75770.0
2012-09-28,147.5327606201172,150.4851605896945,145.10138955690812,146.05656726031782,68460.0
2012-10-01,142.7568359375,148.0537799938705,141.9753256832717,144.31986969593547,173180.0
2012-10-02,141.71482849121094,146.40393011866527,140.67281032399217,143.01735451272938,79940.0
2012-10-03,139.3702850341797,142.5831799207972,138.58877471715758,142.23584494656066,88010.0
2012-10-04,141.454345703125,142.40953692149375,139.5439765163697,139.71764403335067,41600.0
2012-10-05,141.54116821289062,144.6672361237197,140.933325355224,142.6700268056889,59990.0
2012-10-08,144.5803680419922,147.4459275360633,140.58595017147147,140.67279052734375,84540.0
2012-10-09,149.2694854736328,150.05100908212185,145.10141256161384,145.10141256161384,91130.0
2012-10-10,147.9669189453125,151.78766907064693,147.18540880034573,149.35628503633902,86320.0
2012-10-11,151.1798553466797,152.3955409718192,148.92213832858684,149.35631365899087,68520.0
2012-10-12,149.1826171875,152.74284625499791,147.35907585416368,150.31147547718547,81490.0
2012-10-15,148.92214965820312,150.6588511119431,146.14342998221528,149.61683288969522,34590.0
2012-10-16,154.21910095214844,154.21910095214844,149.00899636930532,150.39834964140817,42510.0
2012-10-17,150.74566650390625,155.26108688536425,149.18263280456122,153.95856101090644,145770.0
2012-10-18,145.36192321777344,149.7905177378416,139.10979991001648,148.487991496643,314960.0
2012-10-19,140.75965881347656,144.40672923415676,138.675609108816,143.10420313748665,112740.0
2012-10-22,135.81002807617188,143.71202380917538,134.94167747913758,141.71481478600077,89080.0
2012-10-23,134.42066955566406,136.15737067847633,130.86042695390773,132.68396843285183,90580.0
2012-10-24,130.86045837402344,135.5495604814754,130.25261548508928,135.3758797275103,72220.0
2012-10-25,133.0313262939453,133.72600951283923,129.99209880501715,131.9893080905946,66570.0
2012-10-26,132.24981689453125,134.59436118124066,131.46829329897452,133.37867547701518,40800.0
2012-10-31,131.64193725585938,135.3758336968426,128.9500454844756,132.5102877305023,59390.0
2012-11-01,135.4627227783203,136.15740605794903,130.2526180560772,131.9024792514616,156920.0
2012-11-02,133.37869262695312,136.07057224671368,132.94451721247734,136.07057224671368,55600.0
2012-11-05,136.3310546875,137.11256498762756,132.6839845369386,133.29182735370222,55860.0
2012-11-06,138.06776428222656,138.9361150009827,134.594361407202,137.80725641660362,47920.0
2012-11-07,130.686767578125,135.3758555998735,129.38424165541943,135.3758555998735,79530.0
2012-11-08,126.69234466552734,133.986497507292,125.91083444139966,131.98928851788102,96300.0
2012-11-09,126.1713638305664,129.8184342497953,123.91364663057772,125.91085596133992,72250.0
2012-11-12,122.95845794677734,126.77919552564047,122.26377477335328,126.43186056391818,80490.0
2012-11-13,124.8688507080078,125.99770942528804,121.56911493825868,121.56911493825868,61050.0
2012-11-14,121.30859375,124.26099416784794,119.39822480314578,123.8268188049274,142460.0
2012-11-15,122.43742370605467,123.21893387652788,119.22452942191968,120.44021485376186,83550.0
2012-11-16,125.91083526611328,126.34501056013436,121.1349070318814,123.13211603437406,95670.0
2012-11-19,129.90524291992188,131.72877105952003,127.90803407657184,128.16854188222226,79380.0
2012-11-20,128.77642822265625,129.99211406090842,126.9528862152961,129.03693611656226,73740.0
2012-11-21,128.95005798339844,130.68675910101996,127.38702432754346,129.03689833927072,60550.0
2012-11-23,130.59996032714844,132.1629944806612,128.95009904009632,129.38427445773976,18770.0
2012-11-26,130.3394317626953,131.72878478766023,128.60273054400506,129.64474862522346,40160.0
2012-11-27,128.42906188964844,132.5103207370382,128.34223477054272,129.6447608069488,65570.0
2012-11-28,131.38150024414062,131.38150024414062,126.6055700606126,127.12657267609806,67150.0
2012-11-29,134.85482788085938,135.81000542832334,132.1629361789649,133.11812697640525,74570.0
2012-11-30,136.3310546875,138.06775602109872,134.4206858705373,134.68119372057308,66820.0
2012-12-03,136.7652130126953,138.84924905384997,136.33103773328992,136.33103773328992,72480.0
2012-12-04,137.7204132080078,140.4991325334575,136.41788728201774,136.41788728201774,60750.0
2012-12-05,140.32546997070312,141.9753309013695,137.54673729803227,137.98091262188967,80120.0
2012-12-06,140.6728057861328,141.45431607384177,137.28624353942138,139.804455133132,65620.0
2012-12-07,142.84365844726562,144.23302455890166,139.8912720225106,141.2806248841694,66560.0
2012-12-10,143.27783203125,145.79604317302054,141.62797138663856,142.40948153409093,110810.0
2012-12-11,144.31988525390625,146.57760239836375,143.2778670526106,144.14621776202037,61460.0
2012-12-12,144.14620971679688,145.7960706725997,143.1041915736593,145.36189534212744,61270.0
2012-12-13,140.32546997070312,144.23304788541972,140.32546997070312,144.23304788541972,56460.0
2012-12-14,141.0201416015625,143.01735076555823,139.54394813251503,140.84647411990625,50410.0
2012-12-17,142.1489715576172,142.75681424632268,140.1517627947476,142.49631970114666,69610.0
2012-12-18,147.09857177734375,147.4459199329437,141.97530904453495,142.40948430155188,43720.0
2012-12-19,146.75128173828125,148.40114291936996,144.23306977767606,147.18545712803947,46970.0
2012-12-20,148.3142852783203,148.40111238841996,144.66721540466872,147.53276178755155,47690.0
2012-12-21,149.1826171875,149.70361953275537,143.45149863985188,145.8828826676413,163050.0
2012-12-24,147.4459228515625,147.61959030781145,145.0145387141442,145.0145387141442,27900.0
2012-12-26,146.31707763671875,149.09579693590698,145.79606197125526,147.53276318949523,40640.0
2012-12-27,141.88851928710938,146.83812958199394,139.02297216899564,146.75128919963447,78800.0
2012-12-28,140.75965881347656,142.7568548950529,139.63080021303298,140.32548344791985,44720.0
2012-12-31,146.0565948486328,146.57761060343603,139.89131241669358,139.89131241669358,65500.0
2013-01-02,148.3142852783203,151.0061641910252,145.01455034502462,149.09579551911042,83030.0
2013-01-03,147.1854705810547,151.35355735370055,145.79610390684522,149.0958398206058,50940.0
2013-01-04,149.2694854736328,150.05100908212185,147.18544901762334,148.83531010779913,34310.0
2013-01-07,148.4879913330078,149.1826746442113,147.44597299119363,147.96697553710968,55100.0
2013-01-08,148.22743225097656,149.70362549630417,147.7064298849667,148.48794005897025,50860.0
2013-01-09,149.87734985351562,150.65886025513473,148.22747542234666,149.18266657986453,37340.0
2013-01-10,149.79049682617188,151.52719823864922,148.2274629049462,151.00618251491392,47230.0
2013-01-11,148.22743225097656,150.31148146494863,145.79604812633127,150.31148146494863,66230.0
2013-01-14,147.61964416503906,149.79052128511316,145.8829424689798,147.61964416503906,44520.0
2013-01-15,149.00897216796875,149.2694667548177,146.66441488649642,147.44593839698018,39480.0
2013-01-16,149.79049682617188,150.22467217929122,147.18544470745584,149.09581361118487,34220.0
2013-01-17,150.22463989257812,151.78767347787212,149.0089544651147,150.74565550433525,38470.0
2013-01-18,151.61404418945312,151.61404418945312,149.095819098689,150.91936094889817,45430.0
2013-01-22,151.52719116210938,151.52719116210938,148.40112346564993,151.17985619582706,60210.0
2013-01-23,150.05099487304688,152.3955389765362,148.22745320923332,150.74567804259394,45930.0
2013-01-24,149.96417236328125,151.96138174478028,148.22747085762663,150.6588556155393,33350.0
2013-01-25,150.31146240234375,151.0929724772357,148.14058636100415,150.31146240234375,29950.0
2013-01-28,149.87734985351562,151.09303564491896,148.92215869599772,149.7905094755662,41120.0
2013-01-29,148.83529663085938,150.91934614814016,147.7064513818925,149.35631232267443,70010.0
2013-01-30,147.70648193359375,151.44037991399884,147.09862575075368,149.26950283237628,101330.0
2013-01-31,143.6251983642578,145.3618997386744,140.8464788151873,144.92772439507024,79670.0
2013-02-01,141.88851928710938,144.4935717581088,141.5411842576356,144.2330771109945,49710.0
2013-02-04,138.32827758789062,142.0621884753818,137.45992683498483,140.84648947132507,71130.0
2013-02-05,140.4991455078125,141.02014797633302,139.45712732079136,140.06497015905535,76070.0
2013-02-06,141.97532653808594,142.23583437439012,138.50192405397374,139.37027467500178,54950.0
2013-02-07,139.63079833984375,142.40951799213315,139.2834501020698,141.88850226046245,38900.0
2013-02-08,140.75965881347656,141.3675016752598,138.93611697814612,139.71762733615594,38220.0
2013-02-11,138.6755828857422,141.02012676640712,138.0677401388999,140.93329965970287,34300.0
2013-02-12,132.24981689453125,134.07334545086948,124.52148756058789,133.72601046394232,310420.0
2013-02-13,130.42628479003906,133.81286078940298,128.42907534169336,133.81286078940298,83100.0
2013-02-14,129.4710693359375,132.4234558382417,129.03689407089408,129.64473679195936,63190.0
2013-02-15,124.26097869873048,130.77360833178807,124.08729797519914,130.77360833178807,103080.0
2013-02-19,127.56072235107422,128.25540561455483,125.30301830723874,125.5635261872916,79790.0
2013-02-20,121.569091796875,127.47387890557624,121.569091796875,127.47387890557624,81170.0
2013-02-21,120.35340118408205,122.43743737126084,116.8799987054647,121.56908675160652,144540.0
2013-02-22,122.69795989990234,123.30580275645214,120.44024271845396,122.00327667099666,61540.0
2013-02-25,117.2273406982422,125.12933711196744,117.2273406982422,124.08730570577706,62280.0
2013-02-26,117.05368041992188,118.44303363040744,114.18812037644835,118.44303363040744,55530.0
2013-02-27,121.22174072265624,121.91641055489563,116.7931476672526,117.40099039545092,137150.0
2013-02-28,119.05087280273438,122.95845051070188,118.79036497220748,121.22174930716076,88440.0
2013-03-01,122.69795989990234,124.43466134717632,115.83798123318184,117.48785555808044,220850.0
2013-03-04,118.26935577392578,125.47666881245726,116.0116520359384,122.26377406033488,148660.0
2013-03-05,120.87440490722656,121.82959589912151,118.7903686976109,118.96403617341568,91850.0
2013-03-06,126.1713638305664,126.4318716997929,121.30859443827411,121.74276980365806,121470.0
2013-03-07,129.64474487304688,129.73157198148118,126.6055178283002,126.6055178283002,82760.0
2013-03-08,130.7736358642578,131.81565417493292,128.51591848281035,130.42628759404496,51570.0
2013-03-11,130.42628479003906,131.64198383467536,128.60275609805672,130.51312516822074,37990.0
2013-03-12,129.55789184570312,131.46826029416974,129.0368894961088,130.16573454521836,44280.0
2013-03-13,129.123779296875,130.77365399669063,128.95011176267954,129.38428722315996,34440.0
2013-03-14,130.51312255859375,130.94729794085788,128.1685781443637,129.81843929697493,64410.0
2013-03-15,130.7736358642578,133.03133999572356,127.73440806229944,130.7736358642578,118840.0
2013-03-18,129.64474487304688,132.51030445094656,128.0817111714672,129.4710774061999,58820.0
2013-03-19,126.952880859375,130.77363222551452,125.30301968421156,129.55793318856863,43810.0
2013-03-20,127.12653350830078,128.51589988816474,124.69516221850851,128.51589988816474,33330.0
2013-03-21,126.60553741455078,128.95008170463905,125.30301133672614,125.73718669600105,33140.0
2013-03-22,125.82401275634766,127.82122204215864,125.30301027960152,127.73439492102445,67560.0
2013-03-25,123.39261627197266,128.51587912634255,123.21893556506306,126.86601841052246,55880.0
2013-03-26,125.12933349609376,125.91084377817344,122.87161651456236,123.91363464066173,50050.0
2013-03-27,126.08451080322266,126.86603433246572,124.00047455853309,124.00047455853309,55480.0
2013-03-28,124.8688507080078,127.73441106726315,124.26100778331292,126.60555234998294,53580.0
2013-04-01,122.7847671508789,125.73716708341868,121.569081634525,124.43464120876304,71300.0
2013-04-02,121.0480728149414,124.17414039049804,120.2665625460418,123.73996507444735,49050.0
2013-04-03,116.35899353027344,122.43744841618324,116.35899353027344,121.13492236920256,119710.0
2013-04-04,117.05368041992188,118.18253901280302,114.36178787151148,116.44583756221066,92330.0
2013-04-05,119.2245635986328,119.39823110296815,114.18812647302045,114.18812647302045,36880.0
2013-04-08,123.91364288330078,124.7819935878088,119.48506224029794,119.74555685166617,72710.0
2013-04-09,124.60834503173828,127.1265571574739,123.566326677985,124.17416961350924,45170.0
2013-04-10,128.77642822265625,129.90528692959435,124.43467415749578,124.86884956401182,84110.0
2013-04-11,127.03971099853516,130.16576559164162,125.997692800833,128.51590454944488,36230.0
