Date,P/E Ratio,Price to Book,ROE,Debt to Equity,Market Cap
2024-12-31,7.131392077846198,1.5990623953008811,0.22422864678390042,1.021055965799516,2659088454
2023-12-31,3.6743382248916268,1.656170349747714,0.4507397654707092,0.8964084161752153,2659088454
2022-12-31,3.1311659906600435,3.2487097081823793,1.0375399189544587,2.0468199017792448,2659088454
2021-12-31,203.79261042917778,6.025662121933306,0.02956761832160421,3.7345886749653703,2659088454
2020-12-31,-0.41327383378897864,-1.6768308567692471,4.057432916562175,-4.231196037688532,2659088454
