Close,High,Low,Open,Volume
NOG,NOG,NOG,NOG,NOG
138.32826232910156,146.3170857246033,136.67838813058717,145.1882272203523,183540
138.84925842285156,141.54115063679444,135.20218847975204,139.89128976371907,145550
131.90245056152344,136.07053608271912,130.25258972499824,136.07053608271912,79640
132.33665466308594,134.4207045022572,129.73160230160804,132.85767043537413,109250
133.29185485839844,135.6363994925562,132.24983649321524,134.0733653197902,100080
133.81280517578125,134.94165012309793,129.8183879392001,131.8155965574907,99620
138.41510009765625,139.80446655596865,137.02574688932438,138.41510009765625,184700
140.58595275878906,140.75963347373002,136.59154806473407,136.85205588716724,82060
148.140625,148.66162743582723,141.28064697011754,141.627995177315,89120
145.18824768066406,148.92215868246558,144.66724516295912,147.44596500732956,51180
141.54119873046875,143.7120760116109,139.89133729679406,143.01739263164873,48170
139.02296447753906,141.88851143711616,138.6756162173003,141.280668544175,71480
132.59713745117188,140.58596053091244,131.20778440468337,139.80445027038635,82490
134.68116760253906,137.98088889649475,132.85762625589862,133.5523093046177,156030
131.64199829101562,134.160210535046,130.3394719751414,133.03135174462508,128680
132.33665466308594,132.85767043537413,130.7736338461844,132.68400292793856,111560
131.1209716796875,132.5103382690014,130.51312876560584,131.55514708260037,102350
131.81561279296875,132.85763077651453,127.38701980042725,132.33661515975288,87370
136.6783905029297,138.32826473008112,130.77361653201217,130.9472840164545,77480
141.54119873046875,142.756884707915,137.63361962441286,137.98095468940224,104160
138.9361114501953,140.67281284332276,136.15739187118743,139.97812963607575,83880
131.64199829101562,135.63640437637355,130.2526315874233,135.2022289377488,82180
129.81842041015625,132.33663196093013,129.03691013577242,131.72878916418946,127100
128.77639770507812,131.98929230190507,125.91083805115943,130.59992603031455,96210
127.99488830566406,132.33664182010287,125.04250121583775,131.64197185777684,121170
132.42347717285156,133.11816035883623,126.08451463195847,128.95007449290793,115270
135.2890625,135.8969054334118,131.72881878290175,132.0761670662672,67320
136.85208129882812,138.24143452649284,135.02853945316608,135.5495551947783,84930
137.6335906982422,141.02015324508366,134.76803063938675,137.2862557062515,118490
132.1629638671875,139.71761173427114,129.5579119647463,135.54953929034855,87030
133.46546936035156,138.76241271670622,132.59711885930832,135.46267816274644,90300
136.59153747558594,137.37304763232123,133.5523106994285,134.07331305392628,65030
145.62240600585938,147.79328270019235,137.98091739181137,137.98091739181137,137550
143.27789306640625,146.75129653468275,142.40954219933712,145.1882623239618,81540
143.9725341796875,150.6588312448825,143.79886670721078,147.70644446284174,107510
145.70924377441406,148.05378791247495,143.6251942350425,146.75126191911005,76390
144.75404357910156,148.4879538402858,144.14620080402014,146.05656948998126,65420
149.1826629638672,150.74569697920083,144.66724166955532,146.49077031246034,92610
151.96133422851562,153.00335215608723,148.835267195824,148.835267195824,65130
153.784912109375,156.21628343523108,151.09301967720296,152.39554570890297,64750
153.09022521972656,154.74008618679363,151.35352388598034,153.43756018648395,44520
152.04820251464844,154.5664140731519,151.5271868301405,153.2638881118613,39080
147.27227783203125,154.6532584719035,147.18543746568795,152.74287641218817,86740
147.96693420410156,148.57479021284522,145.36188245226893,146.49074086139208,33290
142.93052673339844,147.53277472148903,142.49635139490084,147.01177226527983,87750
144.40673828125,147.1854581449038,143.27787961008335,143.97256288849218,95190
143.62521362304688,146.49077384526825,143.10421110535842,144.8409126642827,54910
147.27227783203125,147.61961279744517,143.71203481163045,143.71203481163045,53170
145.10137939453125,148.31427371730533,144.84087158458144,147.79325809740567,28580
141.80166625976562,144.66722610457012,141.80166625976562,144.31987788854494,70530
141.88853454589844,144.1462522302206,140.49918102860929,143.9725846968074,52760
146.05657958984375,148.3142966248153,139.8912978020024,141.45431840315845,86700
145.3618927001953,147.79327715664593,144.58038241954088,145.44873306470328,65910
149.44317626953125,151.78772075270027,146.83812389934755,147.44596680239408,65040
160.0370330810547,162.12106941445688,149.52998454603392,151.0930184210755,101750
161.9473876953125,166.11547324577742,160.29752684720162,160.29752684720162,84010
163.0762481689453,165.68130001429594,161.68688188476676,163.51042347650375,63480
160.8185577392578,164.89980365205585,159.86337985540098,164.89980365205585,64510
164.55245971679688,164.55245971679688,159.51602294354265,161.07905687317054,152400
168.3732147216797,171.06510750010034,165.94184308308493,166.37601848283137,116560
165.2471466064453,169.50205988441735,164.2051283802053,166.54967270174052,42370
161.25271606445312,166.81016827815915,159.68968221528647,165.33396154562527,76250
155.5216064453125,161.07904529568398,150.7456778785941,160.9922049308428,185620
154.74005126953125,156.56359255847258,153.0033503276735,153.09019067475705,69480
154.4796142578125,156.82417220353267,153.00342043086542,155.69531342410863,166200
151.96133422851562,153.95854298551436,150.65880850655694,152.74284436170012,45770
149.44317626953125,154.8269485179146,149.09582800351782,152.82973905077745,69760
144.23306274414062,148.7484839274351,143.27787163325993,147.88013319026382,81490
146.92494201660156,150.31151784011087,144.05938193516468,145.53558878770966,75770
147.53277587890625,150.48517615383977,145.1014045642291,146.05658236642944,68460
142.7568359375,148.0537799938705,141.9753256832717,144.31986969593547,173180
141.71482849121094,146.40393011866527,140.67281032399217,143.01735451272938,79940
139.3702850341797,142.5831799207972,138.58877471715758,142.23584494656066,88010
141.4542999267578,142.40949083601492,139.5439313582215,139.71759881900152,41600
141.54119873046875,144.66726731530682,140.93335574174563,142.67005756665935,59990
144.5803985595703,147.44595865849487,140.58597984592018,140.67282022012245,84540
149.2694854736328,150.05100908212185,145.10141256161384,145.10141256161384,91130
147.96693420410156,151.7876847234431,147.18542397854313,149.35630043840365,86320
151.1798553466797,152.3955409718192,148.92213832858684,149.35631365899087,68520
149.1826629638672,152.7428931238138,147.35912107098113,150.31152159994042,81490
148.92213439941406,150.658835675209,146.14341500813805,149.61681755972788,34590
154.21908569335938,154.21908569335938,149.0089816260159,150.39833476065292,42510
150.7456512451172,155.26107116951496,149.1826177039857,153.95854542690157,145770
145.3618927001953,149.79048629051533,139.10977070502184,148.4879603227717,314960
140.75967407226562,144.40674488829973,138.67562414168754,143.10421865043168,112740
135.81004333496094,143.71203995578463,134.94169264036404,141.71483070821577,89080
134.42068481445312,136.15738613440735,130.86044180855515,132.6839834944989,90580
130.86044311523438,135.54954467592054,130.25260029717683,135.37586394220725,72220
133.0313262939453,133.72600951283925,129.99209880501715,131.9893080905946,66570
132.24981689453125,134.59436118124066,131.46829329897452,133.37867547701518,40800
131.64199829101562,135.37589646320214,128.95010527154906,132.51034916826512,59390
135.4626922607422,136.1573753838699,130.2525887122521,131.90244953594922,156920
133.37867736816406,136.07055667996823,132.94450200335882,136.07055667996823,55600
136.3310546875,137.11256498762756,132.6839845369386,133.29182735370222,55860
138.0677490234375,138.9360996462264,134.59434653228183,137.807241186605,47920
130.686767578125,135.3758555998735,129.38424165541943,135.3758555998735,79530
126.69237518310547,133.98652978188142,125.91086477072805,131.9893203113839,96300
126.17134857177734,129.8184185499404,123.91363164483023,125.9108407340559,72250
122.95845794677734,126.77919552564047,122.26377477335329,126.43186056391818,80490
124.86882781982422,125.99768633018714,121.56909265490933,121.56909265490933,61050
121.30859375,124.26099416784794,119.39822480314578,123.82681880492741,142460
122.43744659423828,123.21895691080528,119.22455170949185,120.4402373685916,83550
125.91085052490234,126.34502587153993,121.13492171188881,123.13213095641775,95670
129.90525817871094,131.72878653250237,127.90804910076692,128.16855693701683,79380
128.77639770507812,129.99208325523574,126.95285612986294,129.03690553724869,73740
128.95004272460938,130.6867436367253,127.38700925370972,129.03688307020573,60550
130.5999298095703,132.16296359784548,128.9500689080449,129.3842442242336,18770
130.3394317626953,131.72878478766023,128.60273054400506,129.64474862522346,40160
128.4290771484375,132.51033648072584,128.34225001901575,129.6447762101763,65570
131.3814697265625,131.3814697265625,126.60554065239782,127.12654314686368,67150
134.85487365722656,135.8100515289248,132.16298104157153,133.11817216325065,74570
136.3310546875,138.06775602109872,134.4206858705373,134.68119372057308,66820
136.76524353027344,138.84928003645663,136.33106815398685,136.33106815398685,72480
137.72042846679688,140.4991481001159,136.4179023964929,136.4179023964929,60750
140.3254852294922,141.97534633956207,137.54675225466596,137.98092762573495,80120
140.67283630371094,141.45434676096085,137.28627332231824,139.80448546233,65620
142.84368896484375,144.23305537330842,139.89130190933142,141.280655067816,66560
143.27789306640625,145.79610528091365,141.628031718968,142.40954219933712,110810
144.3198699951172,146.57758690086865,143.27785190399302,144.14620252159298,61460
144.1461944580078,145.79605523916243,143.10417642517447,145.36187995465033,61270
140.3254852294922,144.23306356911317,140.3254852294922,144.23306356911317,56460
141.0201416015625,143.01735076555823,139.54394813251503,140.84647411990625,50410
142.14898681640625,142.75682957035977,140.151777839149,142.4963349972213,69610
147.0985870361328,147.44593522776378,141.97532377187912,142.4094990739338,43720
146.75128173828125,148.40114291936996,144.23306977767606,147.18545712803947,46970
148.31430053710938,148.4011276561419,144.66723028824194,147.53277696593634,47690
149.1826629638672,149.70366546899103,143.4515426576376,145.882927431492,163050
147.44593811035156,147.61960558457292,145.01455372131574,145.01455372131574,27900
146.3170928955078,149.0958124844769,145.7960771757098,147.532778575063,40640
141.88853454589844,146.8381453730675,139.0229871196218,146.75130498136915,78800
140.75967407226562,142.7568703703443,139.63081534945024,140.32549865964296,44720
146.05657958984375,146.57759529021556,139.8912978020024,139.8912978020024,65500
148.31430053710938,151.00617972675866,145.01456526433216,149.09581085830237,83030
147.18544006347656,151.35352597190726,145.7960736773397,149.09580890692985,50940
149.2694854736328,150.05100908212185,147.18544901762334,148.83531010779913,34310
148.4879608154297,149.18264398386032,147.44594268777342,147.96694512661188,55100
148.2274627685547,149.70365631780606,147.70646029527904,148.48797063018264,50860
149.87733459472656,150.65884491678125,148.22746033152885,149.18265139180016,37340
149.79049682617188,151.52719823864922,148.2274629049462,151.00618251491392,47230
148.2274627685547,150.31151241159802,145.79607814332758,150.31151241159802,66230
147.61959838867188,149.7904748355641,145.8828972311581,147.61959838867188,44520
149.00897216796875,149.2694667548177,146.66441488649642,147.44593839698018,39480
149.79049682617188,150.22467217929122,147.18544470745584,149.09581361118487,34220
150.22467041015625,151.7877043129747,149.00898473573085,150.74568612775576,38470
151.61404418945312,151.61404418945312,149.095819098689,150.91936094889817,45430
151.5271759033203,151.5271759033203,148.4011085216559,151.17984097201463,60210
150.05101013183594,152.39555447374354,148.2274682825852,150.74569337202578,45930
149.9641571044922,151.96136628277603,148.2274557755462,150.65884028606652,33350
150.31150817871094,151.0930184916066,148.14063147624532,150.31150817871094,29950
149.87733459472656,151.09302026236276,148.92214353445524,149.79049422561826,41120
148.83531188964844,150.91936162058872,147.70646652495086,149.3563276348787,70010
147.70645141601562,151.44034862496153,147.09859535876447,149.269471991863,101330
143.62521362304688,145.36191518197117,140.84649377876428,144.9277397922401,79670
141.88853454589844,144.49358729704701,141.54119947907202,144.23309262191893,49710
138.32826232910156,142.06217280471049,137.45991167198227,140.84647393475575,71130
140.49911499023438,141.02011734558883,139.45709702954818,140.0649397357837,76070
141.97532653808594,142.23583437439012,138.50192405397374,139.37027467500178,54950
139.6308135986328,142.40953355457944,139.28346532290078,141.88851776597238,38900
140.75967407226562,141.36751699994096,138.93613203925756,139.71764248198554,38220
138.6756134033203,141.02015779993621,138.06777052271337,140.9333306741244,34300
132.24981689453125,134.07334545086948,124.52148756058789,133.72601046394232,310420
130.42628479003906,133.81286078940298,128.42907534169336,133.81286078940298,83100
129.47109985351562,132.42348705172574,129.0369244861329,129.64476735047256,63190
124.260986328125,130.77361636104604,124.08730559393,130.77361636104604,103080
127.56071472167969,128.25539794361134,125.30301081287728,125.5635186773492,79790
121.56908416748047,127.47387090561097,121.56908416748047,127.47387090561097,81170
120.35340118408203,122.43743737126084,116.8799987054647,121.56908675160652,144540
122.69796752929688,123.3058104236425,120.440250207463,122.00328425719557,61540
117.22734832763672,125.12934525564002,117.22734832763672,124.0873137816321,62280
117.05366516113281,118.4430181905062,114.18810549120565,118.4430181905062,55530
121.22174835205078,121.91641822801097,116.79315501792252,117.40099778437695,137150
119.0509033203125,122.958482029951,118.79039542300684,121.22178038122277,88440
122.69796752929688,124.43466908455945,115.83798843602091,117.48786286350916,220850
118.26936340332031,125.47667690678573,116.01165951969156,122.26378194740387,148660
120.87442016601562,121.82961127849079,118.79038369331808,118.96405119104608,91850
126.17134857177734,126.43185640949878,121.30857976757392,121.74275508044997,121470
129.64476013183594,129.73158725048953,126.60553272938155,126.60553272938155,82760
130.7736053466797,131.81562341418746,128.51588849209736,130.4262571575247,51570
130.42628479003906,131.64198383467536,128.60275609805672,130.51312516822074,37990
129.55789184570312,131.46826029416974,129.0368894961088,130.16573454521836,44280
129.12374877929688,130.7736230891752,128.95008128614663,129.38425664401245,34440
130.5131072998047,130.9472826313077,128.16856315968428,129.81842411940394,64410
130.7736053466797,133.03130895128342,127.73437825396117,130.7736053466797,118840
129.64476013183594,132.5103200470032,128.08172624629196,129.47109264454883,58820
126.9528579711914,130.7736086484922,125.30299709347946,129.5579098307233,43810
127.12653350830078,128.51589988816474,124.69516221850851,128.51589988816474,33330
126.60551452636719,128.95005839260068,125.30298868401768,125.73716396480084,33140
125.82400512695312,127.82121429166244,125.3030026817982,127.73438717579305,67560
123.39262390136719,128.51588707250963,123.21894318371886,126.86602625467826,55880
125.12932586669922,125.9108361011286,122.8716090228255,123.91362708539084,50050
126.0844955444336,126.86601897909642,124.00045955195476,124.00045955195476,55480
124.86882781982422,127.7343876538287,124.26098500654558,126.60552914346577,53580
122.78478240966797,125.73718270911031,121.56909674223759,124.43465667258634,71300
121.0480728149414,124.17414039049805,120.26656254604181,123.73996507444735,49050
116.35897827148438,122.43743236029326,116.35897827148438,121.13490648411992,119710
117.05366516113281,118.18252360685912,114.36177296362997,116.44582238265828,92330
119.22454833984375,119.3982158219525,114.18811185881276,114.18811185881276,36880
123.91364288330078,124.78199358780881,119.48506224029794,119.74555685166617,72710
124.60830688476562,127.12651823958844,123.56628885001061,124.17413159945285,45170
128.77639770507812,129.90525614449805,124.43464466883124,124.86881997245594,84110
127.03968048095703,130.1657343231202,125.99766253356931,128.5158736772544,36230
121.82962036132812,126.1713743781254,121.56911247032394,125.65035859611703,47920
111.0620346069336,120.61388385451158,110.88836052516636,120.61388385451158,124900
113.58026885986328,114.7091273666851,111.06205062348448,112.27774287121802,175500
106.80713653564453,112.62508359937871,106.54662867458593,112.62508359937871,96450
110.54104614257812,110.54104614257812,104.54942502104582,107.76231994310442,86390
109.49901580810547,110.54104056469902,107.58864702516854,110.45420019957393,48140
110.19371032714844,110.80155319568266,107.4149839817296,109.84636870584728,46700
111.58305358886719,111.66989395001737,108.97800175410764,110.45419514380895,33280
114.62229919433594,115.14331494521166,111.9304065647796,111.9304065647796,37960
111.40938568115234,115.5774712504743,110.36736097632716,112.45140376098814,97640
108.97799682617188,111.75671600760053,107.76230469992592,110.71469797081207,61290
113.05924987792969,114.18810835193707,109.67268770588672,109.67268770588672,64220
111.93040466308594,113.31977114182861,110.97522680268348,112.88559577346912,65550
104.20207977294922,111.49622005706381,104.20207977294922,110.71470975875854,1026630
108.97799682617188,110.10685522018363,104.46257650010303,105.4177608046573,129380
113.14610290527344,114.10128075943551,110.45421033903898,110.80155195645538,149820
113.84078216552734,116.09848603743391,112.45141574436933,113.75394179546241,115190
113.58026885986328,118.35619748489593,110.80154277575951,118.09568963717098,130280
115.49064636230469,116.35899708683328,112.97243456116394,114.96963062759531,79420
117.31416320800781,118.35618120560383,112.97241050970963,114.79593869300824,123060
119.39820861816406,119.74554356142541,114.18810496937145,116.79315679376776,78500
120.17971801757812,121.65592464097053,118.44301681356701,119.658715606362,75080
122.78478240966797,123.21895775517595,117.22734328715768,119.83239536020564,59760
122.1769027709961,122.95842610746993,120.26653447624233,121.82956789921397,85530
120.17971801757812,122.0900999419733,119.57187524616997,121.30857645018109,43840
123.73999786376953,123.91366538621338,120.44026193740581,121.39545318582094,53690
127.03968048095703,127.47385572986668,122.95843579120181,123.56627848967989,63050
125.73717498779297,127.73438410448034,124.868824350101,126.95286058057003,55080
120.61387634277344,128.081695768954,119.39819097105882,125.56348467755512,60180
117.83516693115234,119.7455354902837,114.18809727281467,118.7035174807555,85150
117.14051055908203,118.87721205439819,115.14331443945316,117.2273509338402,59550
121.48226165771484,122.78478775089968,118.52987447982142,118.96404984421636,76320
119.39820861816406,123.04527852232314,118.44301764922724,119.83238392223012,59180
118.26936340332031,120.87441551903214,117.31418557754746,119.65872983169206,37410
114.36176300048828,118.61668857908057,114.18809554319378,117.22732242076928,53530
117.22734832763672,117.66152369181314,114.2749611512292,115.49064687093099,76490
117.22734832763672,117.92203156031512,114.5354557697506,117.05368083196225,76420
114.96961975097656,116.96682887844392,114.62228479401671,116.70632103573439,35320
117.48786163330078,117.48786163330078,114.18812606285697,115.0564768313958,41270
120.35340118408203,121.8295945874986,116.5326505076156,117.66150896316202,78920
122.00328826904297,123.47948198956172,120.61392167915368,121.22177784346886,47650
119.57189178466797,121.04808536226031,117.6615228460202,119.57189178466797,44150
118.356201171875,121.30858820478389,117.57467760435445,121.30858820478389,33440
120.78760528564453,121.48227534697102,117.4010291117585,118.00887204041022,28660
118.96405029296875,122.43745322123061,118.52987492693602,120.96125962671545,27710
120.96122741699219,121.30856231733729,118.35617591447252,120.96122741699219,38370
123.13214874267578,124.43467497073657,120.8744313140443,120.8744313140443,34040
122.3506088256836,124.5214855844784,121.65593886285342,123.73997525130436,36520
115.57747650146484,120.35340506350919,114.53544512430804,119.48505441586475,63640
116.35897827148438,116.79315356354215,112.6250681097918,116.18531080465694,97210
115.23013305664062,116.35899159524722,111.23572786231412,113.40660457118068,53250
116.01167297363281,117.40102631314842,113.753955578195,117.40102631314842,51760
113.9276123046875,117.22734770489548,113.14610195331373,117.22734770489548,37360
112.0172348022461,115.31696995029266,111.06205040412412,115.31696995029266,51820
115.83796691894531,116.0116476421952,111.32254636400502,111.32254636400502,222820
118.18253326416016,118.79037609230464,113.75393948057335,114.88279801854449,60090
118.6166763305664,120.52704466349404,117.40097775508424,118.96401120928914,45180
118.79035949707031,119.39820224029803,115.05644943155993,118.52985167855041,23510
120.52705383300781,121.1348965420045,117.22731923419789,121.1348965420045,39550
121.82962036132812,123.82682985905122,120.3534266456134,121.1349370686442,55610
122.87161254882812,122.87161254882812,120.09289321892108,122.78477218696459,68850
123.5663070678711,125.38983558504772,122.52428887948729,122.52428887948729,64690
122.43744659423828,125.56351436046613,122.00327125170551,125.56351436046613,87520
118.96405029296875,122.26378572481364,117.05368133242085,121.7427699855821,83800
117.05366516113281,119.8323844698584,116.79315732750692,119.05087421895955,55870
116.27215576171875,117.66152220957304,114.62229469862466,117.22734685086613,55090
116.35897827148438,118.2693469065429,116.18531080465694,117.14048849719701,54960
119.57189178466797,119.57189178466797,116.61950462948327,117.05367999053871,77940
116.01167297363281,117.6615342049269,114.10129060057847,117.6615342049269,102010
117.14051055908203,119.22456030344995,115.49064943852404,116.09849231188852,86500
116.01167297363281,118.52988501086732,115.14332216769239,117.48786669373517,54600
114.79596710205078,116.18533360932967,112.88559809202805,116.18533360932967,77600
114.18811798095703,115.75115190369623,112.10408158395829,114.27495835165709,66790
113.31976318359375,114.27495422689566,112.4514125078574,113.40660355115931,31750
113.84078216552734,115.2301353367052,112.62508323451904,113.31976644509805,57830
113.84078216552734,114.18811714582677,111.14888969327625,114.18811714582677,55000
114.70912170410156,116.09847474008377,112.88558011002499,113.84077108787059,57150
116.27215576171875,117.05367935737945,114.79596219211135,116.79317149215922,80500
117.74838256835938,119.74557895743844,115.40382463338364,115.66433254282346,59850
121.56908416748047,121.56908416748047,118.26934923293884,118.26934923293884,73420
